old_url,new_url,match_type,confidence,notes
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/manual-changeover-manifolds/manual-changeover-manifolds-0-6-bar/,/gas-oxy-fuel/manifolds/manual-changeover-manifolds-0-6-bar,exact,high,Subcategory override: 'Manual Changeover Manifolds (0 - 6 Bar)' → /gas-oxy-fuel/manifolds/manual-changeover-manifolds-0-6-bar
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/manual-changeover-manifolds/manual-changeover-manifolds-0-10-bar/,/gas-oxy-fuel/manifolds/manual-changeover-manifolds-0-10-bar,exact,high,Subcategory override: 'Manual Changeover Manifolds (0 - 10 Bar)' → /gas-oxy-fuel/manifolds/manual-changeover-manifolds-0-10-bar
https://www.weldingandwelder.com/category/welding-equipment/tungsten-grinders-for-tig-welding/tungsten-grinders-with-extractors/,/tig-welding/tungsten-grinders/extractors,exact,high,Item match: Tungsten Grinders w/ Extractors
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-fume-extraction-spares/kemper-exhaust-fan-hose-nozzles/,/safety/fume/kemper-spares/kemper-hoses-and-nozzles,exact,high,Subcategory override: 'Kemper Hoses & Nozzles' → /safety/fume/kemper-spares/kemper-hoses-and-nozzles
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-acetylene-welding-rods/oxy-acetylene-welding-rods-aluminium/,/gas-oxy-fuel/rods/aluminium,exact,high,Item match: Aluminium Welding Rods
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/stainless-steel-weld-cleaning/isojet-5-stainless-steel-weld-cleaner/,/tig-welding/weld-cleaning/isojet-stainless-steel-weld-cleaner,exact,high,Subcategory override: 'IsoJet Stainless Steel Weld Cleaner' → /tig-welding/weld-cleaning/isojet-stainless-steel-weld-cleaner
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-hi-vacuum-fume-extraction/,/safety/fume/kemper-hi-vac,exact,high,Item match: Kemper Hi-Vacuum Extraction
https://www.weldingandwelder.com/category/welding-equipment/spot-welders/spot-welding-spares/tecna-pedestal-spot-welding-electrodes/,/machines/spot-welders/electrodes/tecna-pedestal-spot-welding-electrodes,exact,high,Subcategory override: 'Tecna Pedestal Spot Welding Electrodes' → /machines/spot-welders/electrodes/tecna-pedestal-spot-welding-electrodes
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-high-strength-steel/,/tig-welding/filler-rods/mild-steel/tig-filler-rods-for-high-strength-steel,exact,high,Subcategory override: 'TIG Filler Rods for High Strength Steel' → /tig-welding/filler-rods/mild-steel/tig-filler-rods-for-high-strength-steel
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-cylinder-storage-handling/gas-cylinder-brackets/,/gas-oxy-fuel/hoses,exact,high,Column-level href ([Sub-cat])
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/roller-pipe-stands/pipe-roller-stands/,/workshop/pipe/stands/roller/pipe-roller-stands,exact,high,Subcategory override: 'Pipe Roller Stands' → /workshop/pipe/stands/roller/pipe-roller-stands
https://www.weldingandwelder.com/category/metal-saws-mag-drills/magnetic-drills/,/machines/magnetic-drills,exact,high,Item match: Magnetic Drills
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-nickel-alloy/,/tig-welding/filler-rods/nickel,exact,high,Item match: Nickel Alloy
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/weld-purging-equipment/weld-purge-monitors-spares/,/workshop/pipe/purging/weld-purge-monitors,exact,high,Subcategory override: 'Weld Purge Monitors' → /workshop/pipe/purging/weld-purge-monitors
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/hose-reels-oxy-acetylenepropane/,/gas-oxy-fuel/hoses,exact,high,Column-level href ([Sub-cat])
https://www.weldingandwelder.com/category/safety-equipment/welding-goggles-welding-spectacles/,/safety/helmets/welding-goggles-and-spectacles,exact,high,Subcategory override: 'Welding Goggles & Spectacles' → /safety/helmets/welding-goggles-and-spectacles
https://www.weldingandwelder.com/category/welding-consumables/welding-chemicals-sprays/powder-welding-powders/,/machines/thermal-spray/thermal-spray-powders,exact,high,Subcategory override: 'Thermal Spray Powders' → /machines/thermal-spray/thermal-spray-powders
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tool-accessories/air-line-hoses/,/workshop/air-tools/hoses/air-line-hoses,exact,high,Subcategory override: 'Air Line Hoses' → /workshop/air-tools/hoses/air-line-hoses
https://www.weldingandwelder.com/category/welding-consumables/itw-devcon-maintenance-products/devcon-epoxy-metal-repair/,/workshop/devcon/devcon-epoxy-metal-repair-putty,exact,high,Subcategory override: 'Devcon Epoxy Metal Repair Putty' → /workshop/devcon/devcon-epoxy-metal-repair-putty
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/cutting-nozzles-gouging-nozzles/oxy-acetylene-cutting-nozzles-anme/oxyacetylene-cutting-nozzle-anme/,/cutting/nozzles/anme/oxy-acetylene-cutting-nozzle-anme,exact,high,Subcategory override: 'Oxy/Acetylene Cutting Nozzle ANME' → /cutting/nozzles/anme/oxy-acetylene-cutting-nozzle-anme
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/cutting-nozzles-gouging-nozzles/oxy-acetylene-cutting-nozzles-anme/victor-cutting-nozzles/,/cutting/nozzles/victor,exact,high,Item match: Victor Cutting Nozzles
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/stainless-steel-weld-cleaning/easykleen-plus-tig-system/,/tig-welding/weld-cleaning/easykleen-plus-and-tig-system,exact,high,Subcategory override: 'Easykleen Plus & TIG System' → /tig-welding/weld-cleaning/easykleen-plus-and-tig-system
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-central-fumedust-extraction/,/safety/fume/kemper-static/kemper-central-fume-dust-extraction,exact,high,Subcategory override: 'Kemper Central Fume/Dust Extraction' → /safety/fume/kemper-static/kemper-central-fume-dust-extraction
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/tag-e-z-pipe-saws/,/workshop/pipe/saws/tag,exact,high,Item match: TAG Pipe Saws
https://www.weldingandwelder.com/category/welding-equipment/stud-welding-equipment/stud-welder-studs-and-spares/weld-studs-stainless-steel/,/arc-mma/stud-welding/ss-studs,exact,high,Item match: Weld Studs - Stainless Steel
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/v-head-stands/single-tube-pipe-welding-stands/,/workshop/pipe/stands/v-head/single-tube-pipe-stands,exact,high,Subcategory override: 'Single Tube Pipe Stands' → /workshop/pipe/stands/v-head/single-tube-pipe-stands
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/nevoc-regulators/,/gas-oxy-fuel/regulators/nevoc,exact,high,Item match: NEVOC Regulators
https://www.weldingandwelder.com/category/safety-equipment/spill-control/,/safety/spill-kits,exact,high,Item match: Spill Containment Kits
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/carbon-arc-gouging/arc-gouging-torches/,/arc-mma/gouging/torches,exact,high,Item match: Carbon Arc Gouging Torches
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/aluminium-mig-wire/,/mig-welding/wire/aluminium,exact,high,Item match: Aluminium MIG Wire
https://www.weldingandwelder.com/category/welding-fume-extraction/kemper-fume-extraction-equipment/kemper-static-filter-units/,/safety/fume/kemper-static,exact,high,Item match: Kemper Static Filter Units
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/gas-arc-auto-changeover-manifolds/auto-changeover-manifolds-2-x-1-0-10-bar/,/gas-oxy-fuel/manifolds/auto-changeover-manifolds-2-x-1-0-10-bar,exact,high,Subcategory override: 'Auto Changeover Manifolds (2 x 1 / 0 - 10 Bar)' → /gas-oxy-fuel/manifolds/auto-changeover-manifolds-2-x-1-0-10-bar
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/gas-arc-high-pressure-gas-hoses/oxygen-high-pressure-flexible-gas-hoses/,/gas-oxy-fuel/hoses/high-pressure/oxygen-high-pressure-flexible-gas-hoses,exact,high,Subcategory override: 'Oxygen High Pressure Flexible Gas Hoses' → /gas-oxy-fuel/hoses/high-pressure/oxygen-high-pressure-flexible-gas-hoses
https://www.weldingandwelder.com/category/welding-equipment/tungsten-grinders-for-tig-welding/tungsten-grinders-bench-mounted/,/tig-welding/tungsten-grinders/bench,exact,high,Item match: Tungsten Grinders - Bench
https://www.weldingandwelder.com/category/safety-equipment/safety-goggles-spectacles-visors/safety-spectacles/,/safety/eye/spectacles,exact,high,Item match: Safety Spectacles
https://www.weldingandwelder.com/category/welding-tools-benches/angle-grinder-discs/sanding-discs/,/abrasives/sanding,exact,high,Item match: Sanding Discs
https://www.weldingandwelder.com/category/welding-tools-benches/hand-tools-tool-cabinets/socket-sets/,/workshop/tools/kits/socket-sets,exact,high,Subcategory override: 'Socket Sets' → /workshop/tools/kits/socket-sets
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-torches-consumables/euro-connection-mig-torches/,/mig-welding/torches/euro,exact,high,Item match: Euro Connection MIG Torches
https://www.weldingandwelder.com/category/welding-tools-benches/welding-benches-work-benches/,/workshop/benches/welding-benches-and-tables,exact,high,Subcategory override: 'Welding Benches & Tables' → /workshop/benches/welding-benches-and-tables
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-tools-accessories/pipe-measuring-marking-tools/flange-pins/,/workshop/pipe/measuring/flange-pins,exact,high,Subcategory override: 'Flange Pins' → /workshop/pipe/measuring/flange-pins
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/gas-arc-auto-changeover-manifolds/auto-changeover-manifolds-mcp-2-x-1-0-6-bar/,/gas-oxy-fuel/manifolds/auto-changeover-manifolds-mcp-2-x-1-0-6-bar,exact,high,Subcategory override: 'Auto Changeover Manifolds (MCP 2 x 1 / 0 - 6 Bar)' → /gas-oxy-fuel/manifolds/auto-changeover-manifolds-mcp-2-x-1-0-6-bar
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/gas-arc-high-pressure-gas-regulators/gas-arc-panel-mounted-gas-regulators/,/gas-oxy-fuel/regulators/gas-arc-panel-mounted-gas-regulators,exact,high,Subcategory override: 'Gas Arc Panel Mounted Gas Regulators' → /gas-oxy-fuel/regulators/gas-arc-panel-mounted-gas-regulators
https://www.weldingandwelder.com/category/safety-equipment/welding-clothing/welding-capes-sleeves/,/safety/clothing/capes,exact,high,Item match: Welding Capes & Sleeves
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-bevellers/pipe-prep-blades-prep-2-3-4/,/workshop/pipe/bevelling/pipe-prep-blades,exact,high,Subcategory override: 'Pipe Prep Blades' → /workshop/pipe/bevelling/pipe-prep-blades
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-fuel-nozzles/lightweight-welding-nozzles/,/gas-oxy-fuel/nozzles/lightweight,exact,high,Item match: Lightweight Welding Nozzles
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-fuel-torches/oxy-propane-torches/,/gas-oxy-fuel/torches/oxy-propane,exact,high,Item match: Oxy-Propane Torches
https://www.weldingandwelder.com/category/safety-equipment/safety-goggles-spectacles-visors/respirator-masks/,/safety/eye/respirators,exact,high,Item match: Respirator Masks
https://www.weldingandwelder.com/category/welding-tools-benches/welding-benches-work-benches/mobile-work-benches-with-steel-top/,/workshop/benches/mobile,exact,high,Item match: Mobile Work Benches
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/pipe-conveyors/,/workshop/pipe/conveyors,exact,high,Item match: Pipe Conveyors
https://www.weldingandwelder.com/category/welding-equipment/welder-generators/lighting-towers-welder-generators/,/machines/lighting-towers,exact,high,Item match: Lighting Towers
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-torches-consumables/mig-gas-welding-nozzles/,/mig-welding/torches/nozzles,exact,high,Item match: MIG Welding Nozzles
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-torches-consumables/binzle-style-mig-torch-consumables/binzle-style-mig-consumables/mig-liners/,/mig-welding/torches/liners,exact,high,Item match: MIG Liners
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/gas-arc-auto-changeover-manifolds/auto-changeover-manifolds-2-x-1-0-6-bar/,/gas-oxy-fuel/manifolds/auto-changeover-manifolds-2-x-1-0-6-bar,exact,high,Subcategory override: 'Auto Changeover Manifolds (2 x 1 / 0 - 6 Bar)' → /gas-oxy-fuel/manifolds/auto-changeover-manifolds-2-x-1-0-6-bar
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/plasma-torch-spares/thermal-dynamics-compat-spares/thermal-dynamics-type-pch-35/,/cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-35,exact,high,Subcategory override: 'Thermal Dynamics Type PCH-35' → /cutting/plasma/thermal-dynamics/thermal-dynamics-type-pch-35
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/welding-cable/re-usable-cable-lugs/,/arc-mma/cable/lugs,exact,high,Item match: Re-usable Cable Lugs
https://www.weldingandwelder.com/category/welding-tools-benches/magswitch-magnetic-positioners/work-holding-devices-variable-angle/,/workshop/positioners/work-holding-devices-variable-angle,exact,high,Subcategory override: 'Work Holding Devices - Variable Angle' → /workshop/positioners/work-holding-devices-variable-angle
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-flow-components/gas-economisers-flowmeters/,/gas-oxy-fuel/economisers,exact,high,Item match: Gas Economisers / Flowmeters
https://www.weldingandwelder.com/category/welding-tools-benches/hand-tools-tool-cabinets/tool-boxes-cabinets/,/workshop/tools/kits/tool-boxes-and-cabinets,exact,high,Subcategory override: 'Tool Boxes & Cabinets' → /workshop/tools/kits/tool-boxes-and-cabinets
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/,/workshop/air-tools/air-tools,exact,high,Subcategory override: 'Air Tools' → /workshop/air-tools/air-tools
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/paint-spray-guns/,/workshop/air-tools/paint-guns,exact,high,Item match: Paint Spray Guns
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-clamps/chain-pipe-alignment-clamps/single-chain-pipe-clamps/,/workshop/pipe/clamps/chain/single-chain-pipe-clamps,exact,high,Subcategory override: 'Single Chain Pipe Clamps' → /workshop/pipe/clamps/chain/single-chain-pipe-clamps
https://www.weldingandwelder.com/category/safety-equipment/heat-reflective-clothing/,/safety/clothing/heat-reflective,exact,high,Item match: Heat Reflective Clothing
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-manifolds/gas-arc-auto-changeover-manifolds/auto-changeover-manifolds-mcp-2-x-1-0-10-bar/,/gas-oxy-fuel/manifolds/auto-changeover-manifolds-mcp-2-x-1-0-10-bar,exact,high,Subcategory override: 'Auto Changeover Manifolds (MCP 2 x 1 / 0 - 10 Bar)' → /gas-oxy-fuel/manifolds/auto-changeover-manifolds-mcp-2-x-1-0-10-bar
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/gas-arc-high-pressure-gas-regulators/gas-arc-hi-flow-gas-regulators/,/gas-oxy-fuel/regulators/gas-arc-hi-flow-gas-regulators,exact,high,Subcategory override: 'Gas Arc Hi Flow Gas Regulators' → /gas-oxy-fuel/regulators/gas-arc-hi-flow-gas-regulators
https://www.weldingandwelder.com/category/welding-tools-benches/cable-reels/,/workshop/tools/cable-reels,exact,high,Item match: Cable Reels
https://www.weldingandwelder.com/category/safety-equipment/welding-clothing/welders-aprons/,/safety/clothing/aprons,exact,high,Item match: Welding Aprons
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/outlet-point-gas-regulators/lgl500-outlet-point-gas-regulators/,/gas-oxy-fuel/regulators/lgl500-outlet-point-gas-regulators,exact,high,Subcategory override: 'LGL500 Outlet Point Gas Regulators' → /gas-oxy-fuel/regulators/lgl500-outlet-point-gas-regulators
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/gas-cutting-machines-oxy-fuel/pipe-cutting-machines-oxy-acetylene/,/cutting/machines/pipe-oxy,exact,high,Item match: Pipe Cutting Machines (Oxy)
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/flux-cored-stainless-steel-mig-wire/,/mig-welding/wire/flux-cored/flux-cored-mig-wire-stainless-steel,exact,high,Subcategory override: 'Flux Cored MIG Wire - Stainless Steel' → /mig-welding/wire/flux-cored/flux-cored-mig-wire-stainless-steel
https://www.weldingandwelder.com/category/welding-tools-benches/angle-grinder-discs/flap-discs/ceramic-flap-discs/,/abrasives/ceramic-flap,exact,high,Item match: Ceramic Flap Discs
https://www.weldingandwelder.com/category/safety-equipment/fire-retardant-tarpaulin/,/safety/tarpaulin,exact,high,Item match: Fire Retardant Tarpaulin
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-compressors/refrigerated-air-dryers/,/workshop/compressors/air-dryers,exact,high,Item match: Refrigerated Air Dryers
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-regulators/co2-regulators/,/gas-oxy-fuel/regulators/co2,exact,high,Item match: CO2 Regulators
https://www.weldingandwelder.com/category/welding-consumables/mig-welding-supplies/mig-welding-wire/bulk-mig-wire/,/mig-welding/wire/bulk,exact,high,Item match: Bulk MIG Wire
https://www.weldingandwelder.com/category/safety-equipment/welding-clothing/welding-trousers-spats/,/safety/clothing/trousers,exact,high,Item match: Welding Trousers & Spats
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-copper-nickel/,/tig-welding/filler-rods/copper,exact,high,Item match: Copper / Copper-Nickel
https://www.weldingandwelder.com/category/welding-equipment/welding-water-coolers/,/machines/water-coolers,exact,high,Item match: Welder Water Coolers
https://www.weldingandwelder.com/category/welding-equipment/weld-cleaning-machines/,/tig-welding/weld-cleaning,exact,high,Item match: Weld Cleaning Equipment
https://www.weldingandwelder.com/category/welding-equipment/spot-welders/pedestal-spot-welders/,/machines/spot-welders/pedestal,exact,high,Item match: Spot Welders - Pedestal
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-acetylene-welding-rods/oxy-acetylene-welding-rods-steel/,/gas-oxy-fuel/rods/steel,exact,high,Item match: Steel Welding Rods
https://www.weldingandwelder.com/category/safety-equipment/safety-goggles-spectacles-visors/safety-goggles/,/safety/eye/goggles,exact,high,Item match: Safety Goggles
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-needle-scalers/,/workshop/air-tools/needle-scalers,exact,high,Item match: Air Needle Scalers
https://www.weldingandwelder.com/category/welding-consumables/itw-devcon-maintenance-products/devcon-epoxy-adhesives/,/workshop/devcon/devcon-epoxy-adhesives,exact,high,Subcategory override: 'Devcon Epoxy Adhesives' → /workshop/devcon/devcon-epoxy-adhesives
https://www.weldingandwelder.com/category/welding-tools-benches/welding-benches-work-benches/heavy-duty-welding-benches/welding-bench-accessories/,/workshop/benches/accessories,exact,high,Item match: Bench Accessories
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/cylinder-fittings/3-way-cylinder-adaptors-right-or-left-hand/,/gas-oxy-fuel/cylinder-fittings/cylinder-extensions-right-or-left-hand,exact,high,Subcategory override: 'Cylinder Extensions Right or Left Hand' → /gas-oxy-fuel/cylinder-fittings/cylinder-extensions-right-or-left-hand
https://www.weldingandwelder.com/category/safety-equipment/welding-screens-welding-curtains/welding-curtains-frames-defender/,/safety/screens/welding-curtains-and-frames-defender,exact,high,Subcategory override: 'Welding Curtains & Frames - Defender' → /safety/screens/welding-curtains-and-frames-defender
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/hose-fittings/hose-couplers/straight-adaptors/,/gas-oxy-fuel/fittings/straight-adaptors,exact,high,Subcategory override: 'Straight Adaptors' → /gas-oxy-fuel/fittings/straight-adaptors
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-alarm-panels/,/gas-oxy-fuel/alarm-panels,exact,high,Item match: Gas Alarm Panels
https://www.weldingandwelder.com/category/safety-equipment/safety-goggles-spectacles-visors/safety-visors/,/safety/eye/visors,exact,high,Item match: Safety Visors
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/pipe-rotators/,/workshop/pipe/rotators,exact,high,Item match: Pipe Rotators
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-cylinder-storage-handling/gas-cylinder-trolleys-handling/medical-trolleys-wall-brackets/,/gas-oxy-fuel/hoses,exact,high,Column-level href ([Sub-cat])
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-welding-stands/v-head-stands/five-leg-pipe-stands/,/workshop/pipe/stands/v-head/five-leg-pipe-stands,exact,high,Subcategory override: 'Five Leg Pipe Stands' → /workshop/pipe/stands/v-head/five-leg-pipe-stands
https://www.weldingandwelder.com/category/welding-equipment/welder-generators/mosa-welder-generators/generators/,/machines/generators,exact,high,Item match: Generators
https://www.weldingandwelder.com/category/safety-equipment/welding-screens-welding-curtains/,/safety/screens,exact,high,Item match: Welding Screens & Curtains
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/gas-arc-high-pressure-gas-hoses/,/gas-oxy-fuel/hoses/high-pressure/gas-arc-high-pressure-gas-hoses,exact,high,Subcategory override: 'Gas Arc High Pressure Gas Hoses' → /gas-oxy-fuel/hoses/high-pressure/gas-arc-high-pressure-gas-hoses
https://www.weldingandwelder.com/category/welding-consumables/mma-arc-welding-supplies/welding-cable/welding-cable-double-insulated/,/arc-mma/cable/double-insulated,exact,high,Item match: Double Insulated Cable
https://www.weldingandwelder.com/category/air-tools-air-compressors/air-tools/air-angle-grinders/,/workshop/air-tools/grinders,exact,high,Item match: Air Angle Grinders
https://www.weldingandwelder.com/category/gas-welding-equipment/welding-gas-hoses/welding-hose-cutting-hose/twin-welding-hoses/siamese-twin-welding-hoses-100m-rolls/,/gas-oxy-fuel/hoses/twin/siamese-twin-welding-hoses-100m-rolls,exact,high,Subcategory override: 'Siamese Twin Welding Hoses - 100m Rolls' → /gas-oxy-fuel/hoses/twin/siamese-twin-welding-hoses-100m-rolls
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/hose-fittings/hose-couplers/,/gas-oxy-fuel/fittings/hose-couplers,exact,high,Subcategory override: 'Hose Couplers' → /gas-oxy-fuel/fittings/hose-couplers
https://www.weldingandwelder.com/category/welding-tools-benches/angle-grinder-discs/flap-discs/,/abrasives/flap,exact,high,Item match: Flap Discs
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/cutting-nozzles-gouging-nozzles/oxy-acetylene-gouging-nozzles-agnm/gouging-nozzles-agnm/,/cutting/nozzles/agnm/gouging-nozzles-agnm,exact,high,Subcategory override: 'Gouging Nozzles AGNM' → /cutting/nozzles/agnm/gouging-nozzles-agnm
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-fuel-torches/type-35-hd-welding-equipment/,/gas-oxy-fuel/torches/components,exact,high,Item match: Type 3/5 HD Torch Components
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/oxy-fuel-torches/oxy-acetylene-torches/,/gas-oxy-fuel/torches/oxy-acet,exact,high,Item match: Oxy-Acetylene Torches
https://www.weldingandwelder.com/category/welding-equipment/oxy-acetylene-cutting-welding/cutting-machines/straight-line-cutting-machines/,/cutting/machines/straight-line,exact,high,Item match: Straight Line Cutting Machines
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-saws/exact-pipe-saws-pipe-saws/exact-saw-blades/165mm-saw-blades-diamond-cutting-discs/,/workshop/pipe/saws/exact/165mm-saw-blades-and-diamond-cutting-discs,exact,high,Subcategory override: '165mm Saw Blades & Diamond Cutting Discs' → /workshop/pipe/saws/exact/165mm-saw-blades-and-diamond-cutting-discs
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/pipe-cutting-equipment/pipe-cutting-machines/,/workshop/pipe/cutting-machines,exact,high,Item match: Pipe Cutting Machines
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/gas-control-outlet-panels/,/gas-oxy-fuel/regulators/gas-control-outlet-panels,exact,high,Subcategory override: 'Gas Control Outlet Panels' → /gas-oxy-fuel/regulators/gas-control-outlet-panels
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/lineleader-gas-control-outlet-points/,/gas-oxy-fuel/regulators/lineleader-gas-control-outlet-points,exact,high,Subcategory override: 'Lineleader Gas Control Outlet Points' → /gas-oxy-fuel/regulators/lineleader-gas-control-outlet-points
https://www.weldingandwelder.com/category/plasma-cutters-gas-cutting/plasma-cutting-equipment/plasma-torch-spares/weldability-plasma-cutter-spares/sif-weld-cut-100-spares/,/cutting/plasma/sif-weld-cut-100-spares,exact,high,Item match: Sif Weld Cut 100 Spares
https://www.weldingandwelder.com/category/welding-consumables/tig-welding-supplies/tig-welding-rods/tig-filler-rods-for-brazing-bronze-welding/,/tig-welding/filler-rods/brazing,exact,high,Item match: Brazing / Bronze
https://www.weldingandwelder.com/category/welding-tools-benches/hand-tools-tool-cabinets/screwdriver-sets/,/workshop/tools/kits/screwdriver-sets,exact,high,Subcategory override: 'Screwdriver Sets' → /workshop/tools/kits/screwdriver-sets
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-control-outlet-pointspanels/techmaster-isolation-valves/,/gas-oxy-fuel/regulators/tech-master-isolation-valves,exact,high,Subcategory override: 'Tech Master Isolation Valves' → /gas-oxy-fuel/regulators/tech-master-isolation-valves
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-hose-and-regulator-fittings/hose-fittings/regulator-bull-nose-stem-nut/,/gas-oxy-fuel/fittings/regulator-bull-nose-and-nevoc-stem-and-nut,exact,high,Subcategory override: 'Regulator Bull Nose & Nevoc Stem & Nut' → /gas-oxy-fuel/fittings/regulator-bull-nose-and-nevoc-stem-and-nut
https://www.weldingandwelder.com/category/welding-fume-extraction/on-torch-fume-extraction-torches-and-spares/kemper-on-torch-fume-extraction/,/safety/fume/kemper-on-torch,exact,high,Item match: Kemper On-Torch Extraction
https://www.weldingandwelder.com/category/welding-consumables/itw-devcon-maintenance-products/devcon-flexane/,/workshop/devcon/devcon-flexane,exact,high,Subcategory override: 'Devcon Flexane' → /workshop/devcon/devcon-flexane
https://www.weldingandwelder.com/category/pipe-stands-pipe-clamps/weld-purging-equipment/inflatable-purge-systems/,/workshop/pipe/purging/inflatable-purge-bag-systems,exact,high,Subcategory override: 'Inflatable Purge Bag Systems' → /workshop/pipe/purging/inflatable-purge-bag-systems
https://www.weldingandwelder.com/category/gas-welding-equipment/gas-cylinder-storage-handling/gas-cylinder-trolleys-handling/gas-cylinder-trolleys/gas-cylinder-trolleys-non-uk-made/,/gas-oxy-fuel/storage/trolleys/gas-cylinder-trolleys-non-uk-made,exact,high,Subcategory override: 'Gas Cylinder Trolleys - Non UK Made' → /gas-oxy-fuel/storage/trolleys/gas-cylinder-trolleys-non-uk-made
https://www.weldingandwelder.com/category/welding-consumables/welding-chemicals-sprays/anti-spatter-spray/,/workshop/chemicals/anti-spatter,exact,high,Item match: Anti-Spatter Spray
